Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Browser,OS,City,Country,Referrer,Time Spent,Q1 - Which Title Best Fits your Current Role?,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Q4 - What Industry do you work in?,Q5 - Favorite Programming Language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:44,,,,,,0:03:00,Data Analyst,Yes,0-40k,Finance,Python,10.0,10.0,,10.0,9.0,0.0,Neither easy nor difficult,Remote Work,Male,26,United States,High School,Asian or Asian American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Finance,Python,1.0,5.0,10.0,3.0,,0.0,Difficult,Good Culture,Female,34,India,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,Python,10.0,2.0,10.0,10.0,,7.0,Neither easy nor difficult,Better Salary,Male,34,United States,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/10/2022,8:48,,,,,,0:02:31,Student/Looking/None,No,66k-85k,Tech,R,5.0,8.0,1.0,10.0,6.0,9.0,Difficult,Other (Please Specify):Both Good work / life Balance and Good Culture,Male,35,India,Bachelors,Black or African American
62a33de124a26260273826b2,anonymous,6/25/2022,9:45,,,,,,0:01:29,Data Scientist,No,41k-65k,Tech,Other:Mostly use sql but that’s not programming language..,0.0,,,5.0,4.0,7.0,Easy,Better Salary,Male,30,Other (Please Specify):Liberia,Masters,Asian or Asian American
62a3906224a262602738c58a,anonymous,6/11/2022,9:45,,,,,,0:01:29,Data Analyst,No,66k-85k,Healthcare,"Other:If SQL is categorised as a programming language then I will definitely say SQL. Since I am still learning, I can't give a definite answer in relation to the abover mentioned but for the sake of choosing I will say R then followed by python",1.0,7.0,7.0,6.0,8.0,7.0,Easy,Better Salary,Male,18,United Kingdom,Masters,Asian or Asian American
62a403bbf8d5efcc22f8eb18,anonymous,6/10/2022,11:53,,,,,,0:01:27,Data Analyst,No,41k-65k,Tech,Other:Sql,7.0,,7.0,9.0,5.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Female,22,Canada,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Other (Please Specify):I am a student,Python,10.0,9.0,10.0,10.0,2.0,0.0,Neither easy nor difficult,Better Salary,Male,44,United Kingdom,Bachelors,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/26/2022,9:45,,,,,,0:01:24,Data Architect,No,0-40k,Tech,JavaScript,6.0,10.0,,10.0,2.0,10.0,Easy,Good Work/Life Balance,Female,52,Other (Please Specify):UAE,Masters,White or Caucasian
62a57263cec54911e9ccf648,anonymous,6/11/2022,9:16,,,,,,0:01:25,Data Analyst,No,41k-65k,Finance,Python,10.0,7.0,0.0,6.0,10.0,1.0,Difficult,Better Salary,Male,19,United States,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,11:54,,,,,,0:02:18,Data Analyst,No,0-40k,Other (Please Specify):Distribution ,Python,10.0,10.0,10.0,7.0,8.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Female,34,Other (Please Specify):Spain,Masters,Hispanic or Latino
62a353f07dc029e2d66c1783,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Agriculture,Python,2.0,9.0,1.0,10.0,1.0,9.0,Difficult,Other (Please Specify):Development,Male,18,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/15/2022,9:45,,,,,,0:00:56,Data Analyst,No,106k-125k,Tech,Python,3.0,5.0,2.0,8.0,4.0,10.0,Neither easy nor difficult,Better Salary,Male,53,Canada,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/14/2022,9:07,,,,,,0:01:25,Student/Looking/None,No,0-40k,Finance,Python,10.0,6.0,10.0,8.0,5.0,0.0,Difficult,Good Work/Life Balance,Male,35,United States,,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/11/2022,9:45,,,,,,0:03:55,Database Developer,No,0-40k,Finance,Python,5.0,0.0,9.0,8.0,0.0,10.0,Difficult,Other (Please Specify):In office work,Male,23,Other (Please Specify):Denmark,Bachelors,White or Caucasian
62a34b1b0f8c8599d5af328b,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,Yes,0-40k,Other (Please Specify),Python,0.0,3.0,10.0,5.0,7.0,7.0,Difficult,Better Salary,Male,26,India,Bachelors,Asian or Asian American
62a33c8624a26260273822f9,anonymous,6/10/2022,9:34,,,,,,0:01:33,Other (Please Specify):Database Manager,No,0-40k,Telecommunication,R,10.0,5.0,10.0,2.0,0.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Female,34,United States,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,11:54,,,,,,0:02:47,Data Analyst,No,41k-65k,Tech,Python,,10.0,1.0,9.0,,4.0,Very Difficult,Good Work/Life Balance,Female,44,Other (Please Specify):Costa Rica ,Masters,Black or African American
62a34117cec54911e9ca54e7,anonymous,6/10/2022,11:54,,,,,,0:01:29,Data Analyst,No,66k-85k,Healthcare,Python,3.0,10.0,10.0,10.0,9.0,10.0,Difficult,Better Salary,Male,18,United States,Masters,White or Caucasian
62a34646f8d5efcc22f7dc5c,anonymous,6/10/2022,11:54,,,,,,0:01:29,Data Analyst,Yes,86k-105k,Tech,Python,4.0,8.0,7.0,3.0,7.0,10.0,Difficult,Better Salary,Male,42,United States,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/11/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,0-40k,Finance,Other:MATLAB,0.0,0.0,4.0,,4.0,2.0,Easy,Better Salary,Male,18,United States,High School,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:07,,,,,,0:01:13,Data Analyst,Yes,0-40k,Tech,Other:Sql &  plsql,1.0,10.0,10.0,5.0,0.0,0.0,Easy,Remote Work,Male,41,Canada,Bachelors,Black or African American
62a6c3d9cec54911e9ce7669,anonymous,6/10/2022,9:07,,,,,,0:01:30,Data Analyst,No,66k-85k,Tech,R,4.0,1.0,0.0,,6.0,,Very Difficult,Better Salary,Male,18,Other (Please Specify):Uruguay,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/11/2022,9:44,,,,,,0:02:31,Data Analyst,No,86k-105k,Tech,Python,4.0,10.0,5.0,10.0,,0.0,Difficult,Better Salary,Male,40,India,,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:35,,,,,,0:01:27,Data Analyst,No,0-40k,Tech,Python,8.0,1.0,,10.0,6.0,9.0,Easy,Remote Work,Male,34,United States,Bachelors,White or Caucasian
62a3cde8f8f7561645861366,anonymous,6/16/2022,9:45,,,,,,0:03:55,Data Analyst,Yes,0-40k,Tech,Other:Mainly use Excel,1.0,10.0,10.0,9.0,6.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,United States,Masters,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/14/2022,8:48,,,,,,0:02:47,Data Analyst,Yes,41k-65k,Finance,Python,8.0,5.0,3.0,10.0,,10.0,Difficult,Better Salary,Male,18,United States,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Healthcare,Python,6.0,2.0,1.0,6.0,0.0,10.0,Difficult,Good Work/Life Balance,Male,18,United Kingdom,,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:07,,,,,,0:01:29,Data Analyst,No,66k-85k,Other (Please Specify):i`m currently student,Python,3.0,6.0,,5.0,4.0,,Very Easy,Better Salary,Male,42,United Kingdom,,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/12/2022,9:45,,,,,,0:01:27,Database Developer,Yes,0-40k,Other (Please Specify):Poultry,Python,10.0,,,8.0,9.0,0.0,Neither easy nor difficult,Good Culture,Male,34,United States,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Scientist,No,66k-85k,Other (Please Specify):None for now,R,10.0,10.0,9.0,8.0,2.0,8.0,Neither easy nor difficult,Better Salary,Female,56,India,High School,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/23/2022,9:48,,,,,,0:01:41,"Other (Please Specify):Manager, Business Intelligence Develop",Yes,0-40k,Other (Please Specify):Clean Energy,Other:Just started learning ,10.0,10.0,9.0,7.0,6.0,10.0,Difficult,Better Salary,Male,27,United States,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:25,,,,,,0:02:31,Data Analyst,Yes,0-40k,Other (Please Specify):Aerospace,Python,4.0,10.0,3.0,10.0,10.0,0.0,Neither easy nor difficult,Better Salary,Male,18,United States,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,Yes,0-40k,Tech,Other:Mainly use Excel,10.0,1.0,2.0,8.0,9.0,0.0,Difficult,Good Work/Life Balance,Male,32,United States,Masters,Other (Please Specify):African 
62a3906224a262602738c58a,anonymous,6/12/2022,9:44,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,2.0,,0.0,7.0,4.0,10.0,Difficult,Better Salary,Male,30,United States,Bachelors,Black or African American
62a47e812e54c9003e54d789,anonymous,6/10/2022,9:45,,,,,,0:03:55,Data Engineer,Yes,86k-105k,Education,Python,1.0,2.0,6.0,0.0,,5.0,Very Easy,Remote Work,Male,36,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/13/2022,9:39,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Python,6.0,3.0,,10.0,,10.0,Difficult,Better Salary,Male,18,United States,Masters,Other (Please Specify):Mixed ( Caucasian / African-American )
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Engineer,Yes,86k-105k,Agriculture,Python,,8.0,0.0,10.0,10.0,,Neither easy nor difficult,Good Work/Life Balance,Female,57,United States,Masters,White or Caucasian
62a33c91f3072dd892621e03,anonymous,6/12/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,Python,10.0,6.0,5.0,3.0,0.0,9.0,Neither easy nor difficult,Better Salary,Male,29,India,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:02:39,Student/Looking/None,Yes,0-40k,Healthcare,Other:None,10.0,6.0,,10.0,1.0,2.0,Easy,Good Work/Life Balance,Male,47,Canada,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,9:49,,,,,,0:01:29,Data Analyst,Yes,125k-150k,Tech,Python,3.0,10.0,9.0,0.0,2.0,7.0,Neither easy nor difficult,Other (Please Specify):Remote too,Male,25,Other (Please Specify):Indonesia,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/12/2022,9:45,,,,,,0:01:30,Data Analyst,No,0-40k,Education,R,3.0,10.0,6.0,1.0,3.0,4.0,Difficult,Better Salary,Male,44,India,Masters,Hispanic or Latino
62a3976ecf2555431730af5e,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,0-40k,Education,Python,7.0,4.0,3.0,1.0,,4.0,Difficult,Better Salary,Male,23,Other (Please Specify):Bangladesh ,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,11:18,,,,,,0:02:18,Data Analyst,Yes,0-40k,Tech,Python,8.0,9.0,0.0,10.0,3.0,1.0,Neither easy nor difficult,Better Salary,Male,32,United States,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:45,,,,,,0:02:19,Other (Please Specify):Software support,Yes,0-40k,Other (Please Specify):Food and Beverages,Python,10.0,8.0,0.0,10.0,0.0,0.0,Difficult,Better Salary,Male,32,Other (Please Specify),Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:44,,,,,,0:03:00,Data Analyst,No,0-40k,Finance,Python,0.0,5.0,8.0,0.0,0.0,10.0,Easy,Good Work/Life Balance,Female,27,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/11/2022,9:06,,,,,,0:01:27,Data Analyst,Yes,0-40k,Other (Please Specify):Consulting,Python,,0.0,5.0,0.0,0.0,7.0,Very Difficult,Good Culture,Male,28,Other (Please Specify):Singapore,Bachelors,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/26/2022,11:53,,,,,,0:03:00,Data Analyst,No,125k-150k,Other (Please Specify):Logistics,Python,9.0,10.0,8.0,6.0,2.0,,Neither easy nor difficult,Better Salary,Female,25,Other (Please Specify):South Korea,Masters,Black or African American
62a34f3bf408bae018ed5e42,anonymous,6/11/2022,9:44,,,,,,0:01:27,Data Analyst,Yes,0-40k,Tech,Python,10.0,5.0,,2.0,4.0,1.0,Difficult,Other (Please Specify):Remote too,Male,29,United States,Masters,White or Caucasian
62a33dedd8c00e9f5419ce2b,anonymous,6/12/2022,9:07,,,,,,0:02:31,Data Analyst,No,66k-85k,Tech,Python,2.0,5.0,,10.0,2.0,,Difficult,Better Salary,Female,32,United Kingdom,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,11:53,,,,,,0:03:49,Data Analyst,Yes,0-40k,Other (Please Specify):Consumer Elec,Other:SQL,1.0,0.0,7.0,10.0,10.0,1.0,Very Difficult,Good Culture,Male,21,United States,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,10:41,,,,,,0:01:27,Data Analyst,Yes,0-40k,Finance,Python,0.0,7.0,10.0,10.0,0.0,10.0,Difficult,Good Work/Life Balance,Male,21,United States,Masters,Other (Please Specify):Kurdish
62a488197dc029e2d66da8a1,anonymous,6/10/2022,9:07,,,,,,0:02:31,Other (Please Specify):Account manager,Yes,0-40k,Tech,Python,9.0,10.0,2.0,8.0,5.0,3.0,Easy,Better Salary,Male,34,India,High School,Asian or Asian American
62a3906224a262602738c58a,anonymous,6/11/2022,11:54,,,,,,0:01:25,Student/Looking/None,No,86k-105k,Telecommunication,Other:Just started learning ,0.0,2.0,10.0,,9.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Female,18,Canada,Masters,White or Caucasian
62a3dc3ab4da29969c63e3d7,anonymous,6/10/2022,11:54,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,0.0,8.0,0.0,6.0,3.0,10.0,Neither easy nor difficult,Good Culture,Male,32,Other (Please Specify):Brazil,Bachelors,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:06,,,,,,0:00:56,Data Analyst,Yes,41k-65k,Tech,Python,3.0,10.0,4.0,,0.0,7.0,Difficult,Better Salary,Male,18,Other (Please Specify):Spain,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/12/2022,9:45,,,,,,0:00:44,Data Analyst,No,41k-65k,Finance,Python,8.0,1.0,,2.0,2.0,1.0,Neither easy nor difficult,Remote Work,Male,32,Other (Please Specify):Germany,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/15/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Other (Please Specify):sports,Other:sql,4.0,9.0,0.0,9.0,9.0,7.0,Difficult,Better Salary,Male,34,Other (Please Specify):Venezuela,Masters,Black or African American
62a33c8624a26260273822f9,anonymous,6/11/2022,9:44,,,,,,0:00:44,Data Analyst,No,0-40k,Other (Please Specify):Outsourcing ,Other:SQL,7.0,,2.0,10.0,,3.0,Easy,Good Work/Life Balance,Female,33,United States,,White or Caucasian
62a654165d257a28a3112ac9,anonymous,6/10/2022,11:53,,,,,,0:01:29,Data Analyst,No,66k-85k,Other (Please Specify):Logistics and warehousing,Python,10.0,9.0,0.0,1.0,6.0,0.0,Easy,Good Work/Life Balance,Male,33,United States,Masters,Other (Please Specify):African
62a3976ecf2555431730af5e,anonymous,6/10/2022,9:44,,,,,,0:02:47,Data Analyst,Yes,41k-65k,Education,Python,10.0,10.0,10.0,,,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,35,United States,Bachelors,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/11/2022,9:44,,,,,,0:02:31,Data Analyst,No,66k-85k,Finance,Python,0.0,9.0,,9.0,3.0,10.0,Neither easy nor difficult,Better Salary,Male,23,India,Masters,Black or African American
62a4098124a2626027394ddc,anonymous,6/10/2022,11:54,,,,,,0:01:42,Other (Please Specify):Marketing Data Specialist,No,86k-105k,Agriculture,Python,0.0,8.0,10.0,9.0,2.0,10.0,Neither easy nor difficult,Better Salary,Male,29,United States,High School,Other (Please Specify):Half Asian half African 
62a38a97cf25554317309af2,anonymous,6/10/2022,10:41,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,Other,4.0,1.0,6.0,6.0,,0.0,Neither easy nor difficult,Better Salary,Male,19,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:02:47,Data Analyst,Yes,0-40k,Healthcare,Python,6.0,10.0,2.0,4.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,27,United States,Masters,Asian or Asian American
62a33c8624a26260273822f9,anonymous,6/10/2022,9:25,,,,,,0:02:31,Data Analyst,No,41k-65k,Tech,Python,10.0,7.0,7.0,6.0,5.0,4.0,Neither easy nor difficult,Better Salary,Male,39,United States,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/13/2022,9:44,,,,,,0:02:18,Data Analyst,No,86k-105k,Tech,Other:DAX,10.0,0.0,,10.0,8.0,10.0,Difficult,Other (Please Specify):Learning opportunity,Male,43,United States,Masters,Hispanic or Latino
62a40726575fa3a5ae89d990,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,Yes,0-40k,Healthcare,Python,10.0,7.0,9.0,10.0,2.0,0.0,Difficult,Better Salary,Male,39,India,Bachelors,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:34,,,,,,0:02:31,Data Engineer,Yes,41k-65k,Finance,Python,7.0,1.0,7.0,10.0,,9.0,Very Easy,Better Salary,Male,35,Other (Please Specify):Niger,Bachelors,White or Caucasian
62a5038acec54911e9cc9526,anonymous,6/25/2022,11:53,,,,,,0:00:44,Data Scientist,No,0-40k,Tech,Python,10.0,10.0,,6.0,3.0,2.0,Difficult,Good Work/Life Balance,Male,30,United States,Bachelors,Hispanic or Latino
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:35,,,,,,0:01:25,Data Analyst,Yes,0-40k,Tech,Python,10.0,10.0,,1.0,,1.0,Difficult,Better Salary,Female,32,Canada,Bachelors,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Python,10.0,10.0,,0.0,3.0,0.0,Difficult,Better Salary,Male,18,India,,White or Caucasian
62a34425f8d5efcc22f7d525,anonymous,6/11/2022,9:35,,,,,,0:02:47,Other (Please Specify):Business Analyst,Yes,86k-105k,Tech,Python,3.0,5.0,1.0,4.0,,10.0,Difficult,Good Culture,Male,34,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:49,,,,,,0:00:47,Data Analyst,Yes,0-40k,Finance,Python,10.0,9.0,1.0,8.0,,8.0,Difficult,Good Work/Life Balance,Male,21,United States,Bachelors,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/12/2022,9:45,,,,,,0:01:20,"Other (Please Specify):Software Engineer, AI ",Yes,66k-85k,Other (Please Specify):Digital Marketing ,Other:unknown,8.0,5.0,1.0,9.0,0.0,7.0,Easy,Better Salary,Female,28,India,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:45,,,,,,0:02:47,Data Analyst,Yes,0-40k,Finance,Python,2.0,0.0,8.0,8.0,7.0,7.0,Easy,Good Work/Life Balance,Male,20,India,Bachelors,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:02:29,Other (Please Specify):Investigation specialist,No,0-40k,Other (Please Specify):Police / Emergency Services,Python,10.0,9.0,,9.0,0.0,5.0,Very Easy,Better Salary,Male,43,Other (Please Specify):Ireland,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/10/2022,9:44,,,,,,0:02:47,Data Analyst,Yes,125k-150k,Tech,Python,7.0,9.0,10.0,10.0,0.0,10.0,Difficult,Better Salary,Male,41,Other (Please Specify):Liberia,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/10/2022,9:17,,,,,,0:01:30,Other (Please Specify):Director of Data Analytics,No,0-40k,Tech,Python,4.0,5.0,9.0,7.0,4.0,0.0,Very Easy,Good Work/Life Balance,Male,43,Other (Please Specify):Oman,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:34,,,,,,0:01:20,Data Analyst,No,0-40k,"Other (Please Specify):Not working at the moment, but previously I have been into Education industry",Python,4.0,10.0,0.0,9.0,,1.0,Neither easy nor difficult,Better Salary,Female,29,United States,Bachelors,Asian or Asian American
62a48612d8c00e9f541b86b8,anonymous,6/13/2022,9:45,,,,,,0:01:27,Data Engineer,No,0-40k,Tech,Python,8.0,7.0,1.0,4.0,10.0,0.0,Difficult,Better Salary,Female,34,United Kingdom,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:44,,,,,,0:00:44,Data Analyst,Yes,86k-105k,Finance,Python,4.0,0.0,0.0,10.0,1.0,0.0,Difficult,Good Work/Life Balance,Male,40,India,Bachelors,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:35,,,,,,0:00:56,Data Analyst,No,0-40k,Other (Please Specify),Python,10.0,2.0,7.0,,0.0,6.0,Difficult,Better Salary,Male,32,Other (Please Specify):Nigeria ,Masters,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:25,,,,,,0:03:55,Data Analyst,Yes,0-40k,Other (Please Specify):Poultry,Python,8.0,6.0,0.0,7.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,22,United States,,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/13/2022,9:35,,,,,,0:01:27,Data Analyst,Yes,66k-85k,Healthcare,Python,10.0,8.0,0.0,,3.0,2.0,Neither easy nor difficult,Other (Please Specify):My passion is to become a Data analyst ,Male,43,United States,,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/11/2022,9:35,,,,,,0:02:18,Data Analyst,No,86k-105k,Education,C/C++,10.0,10.0,0.0,,8.0,2.0,Neither easy nor difficult,Better Salary,Male,34,United States,Masters,Asian or Asian American
62a3906224a262602738c58a,anonymous,6/16/2022,9:26,,,,,,0:02:47,Data Analyst,No,106k-125k,Finance,Python,0.0,9.0,0.0,4.0,0.0,0.0,Neither easy nor difficult,Better Salary,Male,18,Other (Please Specify):indonesia,,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/16/2022,9:07,,,,,,0:01:29,Data Analyst,No,0-40k,Tech,Python,0.0,4.0,10.0,0.0,,0.0,Very Difficult,Better Salary,Male,27,United Kingdom,Bachelors,Other (Please Specify):Indian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Engineer,No,106k-125k,Telecommunication,Other,,4.0,,,0.0,2.0,Very Easy,Good Culture,Male,39,United States,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/13/2022,9:44,,,,,,0:01:20,Data Analyst,No,125k-150k,Finance,R,4.0,10.0,,9.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,41,United States,Bachelors,White or Caucasian
62a3906224a262602738c58a,anonymous,6/14/2022,11:54,,,,,,0:01:29,Data Analyst,Yes,66k-85k,Education,Python,6.0,9.0,10.0,,,0.0,Difficult,Good Work/Life Balance,Female,39,Other (Please Specify):Egypt,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,No,86k-105k,Finance,Python,0.0,6.0,8.0,8.0,,10.0,Easy,Better Salary,Male,29,Other (Please Specify):Nigeria,Masters,Other (Please Specify):Bangladeshi
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:44,,,,,,0:01:25,Other (Please Specify):Analytics Engineer,No,0-40k,Other (Please Specify):Consulting,Python,10.0,0.0,10.0,4.0,10.0,1.0,Neither easy nor difficult,Better Salary,Female,41,Other (Please Specify):Kenya ,,Asian or Asian American
62a33c8624a26260273822f9,anonymous,6/10/2022,9:07,,,,,,0:01:29,Student/Looking/None,No,66k-85k,Other (Please Specify):Home maker ,R,0.0,6.0,0.0,8.0,10.0,10.0,Difficult,Good Work/Life Balance,Male,40,India,Masters,White or Caucasian
